api_number,operator,operator_id,well_type,well_name,well_number,order_number,approval_date,month,year,location,Sec,latitude,longitude,psi,barrels_fluid,zone
3510528356.0,NBI SERVICES INC,13989,2R,TEXACO,110I,346694.0,1990-04-24,4,1990,NOWATA,29,36.7961727,-95.6145667,600,"4,000",BARTLESVILLE
3510528357.0,NBI SERVICES INC,13989,2R,RUNNIN F NORTH,251I,346694.0,1990-04-24,4,1990,NOWATA,29,36.7970775,-95.6165426,600,"4,000",BARTLESVILLE
3510528358.0,NBI SERVICES INC,13989,2R,TEXACO,113I,346694.0,1990-04-24,4,1990,NOWATA,29,36.7964291,-95.6130261,600,"4,000",BARTLESVILLE
3510528370.0,NBI SERVICES INC,13989,2R,WAITE,28I,346694.0,1990-04-24,4,1990,NOWATA,29,36.788095,-95.6151548,600,"4,000",BARTLESVILLE
3510528379.0,NBI SERVICES INC,13989,2R,WAITE,76I,346694.0,1990-04-24,4,1990,NOWATA,29,36.7921417,-95.6148601,600,"4,000",BARTLESVILLE
3510528381.0,NBI SERVICES INC,13989,2R,TEXACO,80I,346694.0,1990-04-24,4,1990,NOWATA,29,36.7927849,-95.6117849,600,"4,000",BARTLESVILLE
3510528382.0,NBI SERVICES INC,13989,2R,TEXACO,104I,346694.0,1990-04-24,4,1990,NOWATA,29,36.794965,-95.6141529,600,"4,000",BARTLESVILLE
3510528391.0,NBI SERVICES INC,13989,2R,RUNNIN F NORTH,242I,346694.0,1990-04-24,4,1990,NOWATA,29,36.7939987,-95.6187676,600,"4,000",BARTLESVILLE
3510528401.0,NBI SERVICES INC,13989,2R,RUNNIN F NORTH,175I,346694.0,1990-04-24,4,1990,NOWATA,29,36.7961553,-95.6210924,600,"4,000",BARTLESVILLE
3510528402.0,NBI SERVICES INC,13989,2R,RUNNIN F NORTH,194I,346694.0,1990-04-24,4,1990,NOWATA,29,36.7973965,-95.6214989,600,"4,000",BARTLESVILLE
3510528408.0,NBI SERVICES INC,13989,2R,WAITE,45I,346694.0,1990-04-24,4,1990,NOWATA,29,36.7896592,-95.6140315,600,"4,000",BARTLESVILLE
3510528410.0,NBI SERVICES INC,13989,2R,RUNNING F NORTH,177I,346694.0,1990-04-24,4,1990,NOWATA,29,36.7964381,-95.6195933,600,"4,000",BARTLESVILLE
3510528415.0,NBI SERVICES INC,13989,2R,RUNNING F NORTH,181I,346694.0,1990-04-24,4,1990,NOWATA,29,36.7974448,-95.6149815,600,"4,000",BARTLESVILLE
3510528416.0,NBI SERVICES INC,13989,2R,RUNNING F NORTH,200I,346694.0,1990-04-24,4,1990,NOWATA,29,36.798363,-95.616937,600,"4,000",BARTLESVILLE
3510528417.0,NBI SERVICES INC,13989,2R,RUNNING F NORTH,253I,346694.0,1990-04-24,4,1990,NOWATA,29,36.7968207,-95.6180502,600,"4,000",BARTLESVILLE
3510528420.0,NBI SERVICES INC,13989,2R,RUNNIN F NORTH,171I,346694.0,1990-04-24,4,1990,NOWATA,29,36.7955118,-95.6241763,600,"4,000",BARTLESVILLE
3510528422.0,NBI SERVICES INC,13989,2R,RUNNIN F NORTH,173I,346694.0,1990-04-24,4,1990,NOWATA,29,36.7957876,-95.622633,600,"4,000",BARTLESVILLE
3510528473.0,NBI SERVICES INC,13989,2R,TEXACO,30I,346694.0,1990-04-24,4,1990,NOWATA,29,36.788418,-95.6136156,600,"4,000",BARTLESVILLE
3510528475.0,NBI SERVICES INC,13989,2R,WAITE,39I,346694.0,1990-04-24,4,1990,NOWATA,29,36.7886929,-95.6186459,600,"4,000",BARTLESVILLE
3510528536.0,NBI SERVICES INC,13989,2R,RUNNIN F NORTH,163I,346694.0,1990-04-24,4,1990,NOWATA,29,36.7951945,-95.6193885,600,"4,000",BARTLESVILLE
3510528546.0,NBI SERVICES INC,13989,2R,RUNNIN F NORTH,196I,346694.0,1990-04-24,4,1990,NOWATA,29,36.7977677,-95.6197804,600,"4,000",BARTLESVILLE
3510528547.0,NBI SERVICES INC,13989,2R,RUNNING F NORTH,198I,346694.0,1990-04-24,4,1990,NOWATA,29,36.7980908,-95.6182409,600,"4,000",BARTLESVILLE
3510528586.0,NBI SERVICES INC,13989,2R,WAITE,41I,346694.0,1990-04-24,4,1990,NOWATA,29,36.7890132,-95.6171067,600,"4,000",BARTLESVILLE
3510528588.0,NBI SERVICES INC,13989,2R,SUAGEE,1I,346694.0,1990-04-24,4,1990,NOWATA,19,36.8005503,-95.6333262,600,"4,000",BARTLESVILLE
3510528589.0,NBI SERVICES INC,13989,2R,SUAGEE,6I,346694.0,1990-04-24,4,1990,NOWATA,19,36.8019633,-95.6327663,600,"4,000",BARTLESVILLE
3510528590.0,NBI SERVICES INC,13989,2R,IDA CANADA,3I,346694.0,1990-04-24,4,1990,NOWATA,19,36.8009572,-95.6377159,600,"4,000",BARTLESVILLE
3510528591.0,NBI SERVICES INC,13989,2R,REGAN,34I,346694.0,1990-04-24,4,1990,NOWATA,28,36.7891027,-95.6104798,600,"4,000",BARTLESVILLE
3510528593.0,NBI SERVICES INC,13989,2R,REGAN,49I,346694.0,1990-04-24,4,1990,NOWATA,28,36.7903382,-95.6108964,600,"4,000",BARTLESVILLE
3510528594.0,NBI SERVICES INC,13989,2R,REGAN,51I,346694.0,1990-04-24,4,1990,NOWATA,28,36.7906732,-95.6093331,600,"4,000",BARTLESVILLE
3510528595.0,NBI SERVICES INC,13989,2R,M F CANADA,19I,345738.0,1990-03-19,3,1990,NOWATA,30,36.8002475,-95.6340268,600,"4,000",BARTLESVILLE
3510528597.0,NBI SERVICES INC,13989,2R,SUAGEE,2I,346694.0,1990-04-24,4,1990,NOWATA,19,36.8010518,-95.6308104,600,"4,000",BARTLESVILLE
3510528600.0,NBI SERVICES INC,13989,2R,SUAGEE,7I,346694.0,1990-04-24,4,1990,NOWATA,19,36.8022916,-95.6312268,600,"4,000",BARTLESVILLE
3510528608.0,NBI SERVICES INC,13989,2R,REGAN,36I,346694.0,1990-04-24,4,1990,NOWATA,28,36.7894386,-95.6089411,600,"4,000",BARTLESVILLE
3510528610.0,NBI SERVICES INC,13989,2R,M F CANADA,18I,345737.0,1990-03-19,3,1990,NOWATA,30,36.798838,-95.6336348,600,"4,000",BARTLESVILLE
3510528616.0,NBI SERVICES INC,13989,2R,ALBERT TANNER,557 I,347107.0,1990-05-11,5,1990,NOWATA,35,36.7733278,-95.5645833,450,"4,000",BARTLESVILLE
3510528619.0,NBI SERVICES INC,13989,2R,J.S. CONDRY,450I,351040.0,1990-10-18,10,1990,NOWATA,36,36.7755275,-95.5422173,550,"4,000",BARTLESVILLE
3510528620.0,NBI SERVICES INC,13989,2R,LILLIE TANNER,575 I,336733.0,1989-03-14,3,1989,NOWATA,36,36.7763308,-95.5507477,450,"4,000",BARTLESVILLE
3510528621.0,NBI SERVICES INC,13989,2R,LILLIE TANNER,576 I,336734.0,1989-03-14,3,1989,NOWATA,36,36.7766659,-95.5492075,450,"4,000",BARTLESVILLE
3510528622.0,NBI SERVICES INC,13989,2R,IDA TANNER,577I,357614.0,1991-06-10,6,1991,NOWATA,36,36.7769983,-95.5476568,550,"4,000",BARTLESVILLE
3510528623.0,NBI SERVICES INC,13989,2R,LILLIE TANNER,629 I,336737.0,1989-03-14,3,1989,NOWATA,36,36.7775688,-95.5511595,450,"4,000",BARTLESVILLE
3510528624.0,NBI SERVICES INC,13989,2R,IDA TANNER,632I,355027.0,1991-03-07,3,1991,NOWATA,36,36.7782363,-95.5480676,550,"4,000",BARTLESVILLE
3510528628.0,NBI SERVICES INC,13989,2R,M F CANADA,13I,345749.0,1990-03-19,3,1990,NOWATA,30,36.7972684,-95.6347701,600,"4,000",BARTLESVILLE
3510528629.0,NBI SERVICES INC,13989,2R,M F CANADA,14I,345736.0,1990-03-19,3,1990,NOWATA,30,36.7975987,-95.6332315,600,"4,000",BARTLESVILLE
3510528632.0,NBI SERVICES INC,13989,2R,MFC,31I,1003740043.0,2010-02-03,2,2010,NOWATA,30,36.796938,-95.6363121,600,"4,000",BARTLESVILLE
3510528633.0,NBI SERVICES INC,13989,2R,M F CANADA,32I,345751.0,1990-03-19,3,1990,NOWATA,30,36.797847,-95.6382608,600,"4,000",BARTLESVILLE
3510528634.0,NBI SERVICES INC,13989,2R,CLYDE TANNER,509I,355029.0,1991-03-07,3,1991,NOWATA,36,36.7750928,-95.550336,550,"4,000",BARTLESVILLE
3510528635.0,NBI SERVICES INC,13989,2R,LILLIE TANNER,511I,355088.0,1991-03-08,3,1991,NOWATA,36,36.7754279,-95.5487959,550,"4,000",BARTLESVILLE
3510528636.0,NBI SERVICES INC,13989,2R,IDA TANNER,513I,551883.0,2008-03-27,3,2008,NOWATA,36,36.775763,-95.5472494,550,"4,000",BARTLESVILLE
3510528639.0,NBI SERVICES INC,13989,2R,CLYDE TANNER,507I,353422.0,1991-01-17,1,1991,NOWATA,36,36.7747604,-95.5518762,550,"4,000",BARTLESVILLE
3510528641.0,NBI SERVICES INC,13989,2R,LILLIE TANNER,573I,351117.0,1990-10-19,10,1990,NOWATA,36,36.7759956,-95.5522879,550,"4,000",BARTLESVILLE
3510528645.0,NBI SERVICES INC,13989,2R,LILLIE TANNER,627I,351116.0,1990-10-19,10,1990,NOWATA,36,36.7772336,-95.5526962,550,"4,000",BARTLESVILLE
3510528653.0,NBI SERVICES INC,13989,2R,ALBERT TANNER,490I,348486.0,1990-07-09,7,1990,NOWATA,35,36.7717559,-95.5657114,550,"4,000",BARTLESVILLE
3510528658.0,NBI SERVICES INC,13989,2R,ALBERT TANNER,555 I,347107.0,1990-05-11,5,1990,NOWATA,35,36.7729944,-95.5661234,450,"4,000",BARTLESVILLE
3510528661.0,NBI SERVICES INC,13989,2R,ALBERT TANNER,559I,349028.0,1990-07-31,7,1990,NOWATA,35,36.7736613,-95.5630432,550,"4,000",BARTLESVILLE
3510528662.0,NBI SERVICES INC,13989,2R,ALBERT TANNER,611 I,336736.0,1989-03-14,3,1989,NOWATA,35,36.7745673,-95.5650015,450,"4,000",BARTLESVILLE
3510528663.0,NBI SERVICES INC,13989,2R,ALBERT TANNER,613I,349031.0,1990-07-31,7,1990,NOWATA,35,36.7748997,-95.5634551,550,"4,000",BARTLESVILLE
3510528664.0,NBI SERVICES INC,13989,2R,W A LOWERY,553I,348483.0,1990-07-09,7,1990,NOWATA,35,36.7726609,-95.5676596,550,"4,000",BARTLESVILLE
3510528665.0,NBI SERVICES INC,13989,2R,W A LOWERY,609 I,347107.0,1990-05-11,5,1990,NOWATA,35,36.7742328,-95.5665313,450,"4,000",BARTLESVILLE
3510528666.0,NBI SERVICES INC,13989,2R,W A LOWERY,649I,348485.0,1990-07-09,7,1990,NOWATA,35,36.7751377,-95.5684799,550,"4,000",BARTLESVILLE
3510528672.0,NBI SERVICES INC,13989,2R,FRANK TANNER,653I,349033.0,1990-07-31,7,1990,NOWATA,35,36.7758047,-95.5654072,550,"4,000",BARTLESVILLE
3510528673.0,NBI SERVICES INC,13989,2R,FRANK TANNER,655I,349034.0,1990-07-31,7,1990,NOWATA,35,36.7761354,-95.563867,550,"4,000",BARTLESVILLE
3510528675.0,NBI SERVICES INC,13989,2R,W A LOWERY,607I,348484.0,1990-07-09,7,1990,NOWATA,35,36.7739599,-95.5677846,550,"4,000",BARTLESVILLE
3510528677.0,NBI SERVICES INC,13989,2R,W A LOWERY,651I,348965.0,1990-07-27,7,1990,NOWATA,35,36.7754712,-95.5669398,550,"4,000",BARTLESVILLE
3510528697.0,NBI SERVICES INC,13989,2D,RUNNIN F NORTH,SWD,551887.0,2008-03-27,3,2008,NOWATA,29,36.7994786,-95.6179197,500,"8,000",ARBUCKLE
3510528704.0,NBI SERVICES INC,13989,2R,PRESTON,77I,345247.0,1990-03-01,3,1990,NOWATA,30,36.7950407,-95.6389151,600,"4,000",BARTLESVILLE
3510528707.0,NBI SERVICES INC,13989,2R,PRESTON,96I,345254.0,1990-03-01,3,1990,NOWATA,30,36.79628,-95.6393217,600,"4,000",BARTLESVILLE
3510528708.0,NBI SERVICES INC,13989,2R,PRESTON,98I,345255.0,1990-03-01,3,1990,NOWATA,30,36.7966104,-95.6378541,600,"4,000",BARTLESVILLE
3510528709.0,NBI SERVICES INC,13989,2R,PRESTON,108I,345258.0,1990-03-01,3,1990,NOWATA,30,36.7975192,-95.6397283,600,"4,000",BARTLESVILLE
3510528711.0,NBI SERVICES INC,13989,2R,PRESTON,119I,345260.0,1990-03-01,3,1990,NOWATA,30,36.7987558,-95.6401315,600,"4,000",BARTLESVILLE
3510528716.0,NBI SERVICES INC,13989,2R,PRESTON,117I,345259.0,1990-03-01,3,1990,NOWATA,30,36.7984281,-95.6416735,600,"4,000",BARTLESVILLE
3510528717.0,NBI SERVICES INC,13989,2R,PRESTON,128I,345262.0,1990-03-01,3,1990,NOWATA,30,36.7996646,-95.6420802,600,"4,000",BARTLESVILLE
3510528725.0,NBI SERVICES INC,13989,2R,PRESTON,75I,345246.0,1990-03-01,3,1990,NOWATA,30,36.7947103,-95.640457,600,"4,000",BARTLESVILLE
3510528726.0,NBI SERVICES INC,13989,2R,PRESTON,81I,345249.0,1990-03-01,3,1990,NOWATA,30,36.7957015,-95.6359054,600,"4,000",BARTLESVILLE
3510528727.0,NBI SERVICES INC,13989,2R,PRESTON,94I,345253.0,1990-03-01,3,1990,NOWATA,30,36.7959496,-95.6408637,600,"4,000",BARTLESVILLE
3510528728.0,NBI SERVICES INC,13989,2R,PRESTON,106I,345257.0,1990-03-01,3,1990,NOWATA,30,36.7971888,-95.6412669,600,"4,000",BARTLESVILLE
3510528732.0,NBI SERVICES INC,13989,2R,PRESTON,79I,345248.0,1990-03-01,3,1990,NOWATA,30,36.7953712,-95.6374474,600,"4,000",BARTLESVILLE
3510528733.0,NBI SERVICES INC,13989,2R,PRESTON,83I,345250.0,1990-03-01,3,1990,NOWATA,30,36.7960291,-95.6343669,600,"4,000",BARTLESVILLE
3510528734.0,NBI SERVICES INC,13989,2R,PRESTON,84I,345251.0,1990-03-01,3,1990,NOWATA,30,36.7963594,-95.6328249,600,"4,000",BARTLESVILLE
3510528753.0,NBI SERVICES INC,13989,2R,PRESTON,115I,345268.0,1990-03-01,3,1990,NOWATA,30,36.7980977,-95.6432155,600,"4,000",BARTLESVILLE
3510528755.0,NBI SERVICES INC,13989,2R,PRESTON,126I,345245.0,1990-03-01,3,1990,NOWATA,30,36.7993369,-95.6436222,600,"4,000",BARTLESVILLE
3510528756.0,NBI SERVICES INC,13989,2R,PRESTON,104I,345256.0,1990-03-01,3,1990,NOWATA,30,36.7968584,-95.6428089,600,"4,000",BARTLESVILLE
3510528763.0,NBI SERVICES INC,13989,2R,PRESTON,102I,345265.0,1990-03-01,3,1990,NOWATA,30,36.796528,-95.6443508,600,"4,000",BARTLESVILLE
3510528764.0,NBI SERVICES INC,13989,2R,PRESTON,113I,345267.0,1990-03-01,3,1990,NOWATA,30,36.7977673,-95.6447575,600,"4,000",BARTLESVILLE
3510528765.0,NBI SERVICES INC,13989,2R,PRESTON,124I,345270.0,1990-03-01,3,1990,NOWATA,30,36.798971,-95.6453283,600,"4,000",BARTLESVILLE
3510528775.0,NBI SERVICES INC,13989,2R,PRESTON,100I,345264.0,1990-03-01,3,1990,NOWATA,30,36.7961976,-95.6458928,600,"4,000",BARTLESVILLE
3510528777.0,NBI SERVICES INC,13989,2R,PRESTON,111I,345266.0,1990-03-01,3,1990,NOWATA,30,36.7974368,-95.6462995,600,"4,000",BARTLESVILLE
3510528788.0,NBI SERVICES INC,13989,2R,PRESTON,92I,345252.0,1990-03-01,3,1990,NOWATA,30,36.7956192,-95.6424022,600,"4,000",BARTLESVILLE
3510528789.0,NBI SERVICES INC,13989,2R,LILLIE TANNER,623I,355028.0,1991-03-07,3,1991,NOWATA,36,36.776506,-95.55584,550,"4,000",BARTLESVILLE
3510528792.0,NBI SERVICES INC,13989,2R,LILLIE TANNER,665I,366526.0,1992-06-24,6,1992,NOWATA,36,36.7778029,-95.5561868,550,"4,000",BARTLESVILLE
3510528793.0,NBI SERVICES INC,13989,2R,LILLIE TANNER,667I,369956.0,1992-11-25,11,1992,NOWATA,36,36.7781364,-95.5546482,550,"2,000",BARTLESVILLE
3510528795.0,NBI SERVICES INC,13989,2R,LILLIE TANNER,571I,355090.0,1991-03-08,3,1991,NOWATA,36,36.7756647,-95.553823,550,"4,000",BARTLESVILLE
3510528797.0,NBI SERVICES INC,13989,2R,LILLIE TANNER,625I,355089.0,1991-03-08,3,1991,NOWATA,36,36.7768999,-95.5542348,550,"4,000",BARTLESVILLE
3510528800.0,ENDEAVOR ENERGY RESOURCES LP,20857,2D,F.D. LAND,3,482680.0,2003-11-14,11,2003,NOWATA,15,36.7329213,-95.7975629,300,150,BARTLESVILLE
3510528803.0,NBI SERVICES INC,13989,2R,ALBERT TANNER,565I,355091.0,1991-03-08,3,1991,NOWATA,35,36.7746604,-95.5584326,550,"4,000",BARTLESVILLE
3510528807.0,NBI SERVICES INC,13989,2R,LILLIE TANNER,569I,423255.0,1998-05-19,5,1998,NOWATA,36,36.7753296,-95.5553632,550,"1,000",BARTLESVILLE
3510528808.0,NBI SERVICES INC,13989,2R,LILLIE TANNER,621I,423258.0,1998-05-19,5,1998,NOWATA,36,36.7762307,-95.5573441,550,"1,000",BARTLESVILLE
3510528820.0,NBI SERVICES INC,13989,2R,ALBERT TANNER,500I,355092.0,1991-03-08,3,1991,NOWATA,35,36.773422,-95.5580209,550,"4,000",BARTLESVILLE
3510528821.0,NBI SERVICES INC,13989,2R,ALBERT TANNER,561I,349029.0,1990-07-31,7,1990,NOWATA,35,36.7739947,-95.5615031,550,"4,000",BARTLESVILLE
3510528827.0,NBI SERVICES INC,13989,2R,CLYDE TANNER,567I,423257.0,1998-05-19,5,1998,NOWATA,36,36.7749928,-95.556905,550,"1,000",BARTLESVILLE
3510528838.0,NBI SERVICES INC,13989,2R,BUMGARDNER,426I,352747.0,1990-12-19,12,1990,NOWATA,2,36.7713992,-95.5612162,550,"4,000",BARTLESVILLE
3510528844.0,NBI SERVICES INC,13989,2R,ALBERT TANNER,428I,355093.0,1991-03-08,3,1991,NOWATA,35,36.7718528,-95.5591493,550,"4,000",BARTLESVILLE
3510528846.0,NBI SERVICES INC,13989,2R,ALBERT TANNER,430I,357950.0,1991-06-20,6,1991,NOWATA,35,36.7721863,-95.5576092,550,"4,000",BARTLESVILLE
3510528848.0,NBI SERVICES INC,13989,2R,ALBERT TANNER,496I,348968.0,1990-07-27,7,1990,NOWATA,35,36.7727577,-95.5611011,550,"4,000",BARTLESVILLE
3510528849.0,NBI SERVICES INC,13989,2R,ALBERT TANNER,497I,348969.0,1990-07-27,7,1990,NOWATA,35,36.7735437,-95.5605369,550,"4,000",BARTLESVILLE
3510528850.0,NBI SERVICES INC,13989,2R,ALBERT TANNER,498I,348487.0,1990-07-09,7,1990,NOWATA,35,36.7730912,-95.559561,550,"4,000",BARTLESVILLE
3510528853.0,NBI SERVICES INC,13989,2R,FRANK TANNER,615I,349032.0,1990-07-31,7,1990,NOWATA,35,36.7752318,-95.5619212,550,"4,000",BARTLESVILLE
3510528854.0,NBI SERVICES INC,13989,2R,FRANK TANNER,617I,423254.0,1998-05-19,5,1998,NOWATA,35,36.7755653,-95.5603811,550,"1,000",BARTLESVILLE
3510528870.0,NBI SERVICES INC,13989,2R,W.A. LOWERY,603I,372353.0,1993-03-12,3,1993,NOWATA,35,36.7732355,-95.5711478,500,"2,000",BARTLESVILLE
3510528898.0,NBI SERVICES INC,13989,2R,NCBSU,458I,522252.0,2006-03-29,3,2006,NOWATA,31,36.7768565,-95.5360684,550,"4,000",BARTLESVILLE
3510528902.0,NBI SERVICES INC,13989,2R,NCBSU,312I,351004.0,1990-10-16,10,1990,NOWATA,36,36.7723841,-95.5444665,550,"4,000",BARTLESVILLE
3510528918.0,NBI SERVICES INC,13989,2R,FRANK TANNER,691I,357604.0,1991-06-10,6,1991,NOWATA,35,36.7770404,-95.5658123,550,"4,000",BARTLESVILLE
3510528924.0,NBI SERVICES INC,13989,2R,NCBSU,389-I,509929.0,2005-08-16,8,2005,NOWATA,31,36.7756164,-95.5356545,350,500,BARTLESVILLE
3510528926.0,NBI SERVICES INC,13989,2R,MILDRED PAXTON,AW-15,317946.0,1987-10-15,10,1987,NOWATA,32,36.7793555,-95.6172092,350,100,BARTLESVILLE
3510528933.0,NBI SERVICES INC,13989,2R,ZOMA TANNER,240I,357991.0,1991-06-21,6,1991,NOWATA,1,36.7694639,-95.5517518,550,"4,000",BARTLESVILLE
3510528935.0,NBI SERVICES INC,13989,2R,CLYDE TANNER,366I,353421.0,1991-01-17,1,1991,NOWATA,36,36.7719492,-95.5525861,550,"4,000",BARTLESVILLE
3510528939.0,NBI SERVICES INC,13989,2R,CLYDE TANNER,436I,352748.0,1990-12-19,12,1990,NOWATA,36,36.7731872,-95.5530046,550,"4,000",BARTLESVILLE
3510528940.0,NBI SERVICES INC,13989,2R,ZOMA TANNER,183I,357992.0,1991-06-21,6,1991,NOWATA,1,36.7682249,-95.5513302,550,"4,000",BARTLESVILLE
3510528941.0,NBI SERVICES INC,13989,2R,ZOMA TANNER,299I,357951.0,1991-06-20,6,1991,NOWATA,1,36.7707002,-95.5521666,550,"4,000",BARTLESVILLE
3510528942.0,NBI SERVICES INC,13989,2R,BUMGARNER,289I,357990.0,1991-06-21,6,1991,NOWATA,2,36.7690298,-95.5598713,550,"4,000",BARTLESVILLE
3510528943.0,NBI SERVICES INC,13989,2R,BUMGARNER,356I,357948.0,1991-06-20,6,1991,NOWATA,2,36.7702682,-95.560293,550,"4,000",BARTLESVILLE
3510528956.0,NBI SERVICES INC,13989,2R,COSTEN,770I,366527.0,1992-06-24,6,1992,NOWATA,35,36.7815357,-95.5574426,550,"4,000",BARTLESVILLE
3510528958.0,NBI SERVICES INC,13989,2R,F.R. GRIMMETT,702I,366528.0,1992-06-24,6,1992,NOWATA,36,36.7790196,-95.5566276,550,"4,000",BARTLESVILLE
3510528959.0,NBI SERVICES INC,13989,2R,F.R. GRIMMETT,736I,366529.0,1992-06-24,6,1992,NOWATA,36,36.7802576,-95.5570428,550,"4,000",BARTLESVILLE
3510528966.0,NBI SERVICES INC,13989,2R,IDA MAE BROWN,809I,356780.0,1991-05-09,5,1991,NOWATA,36,36.7845229,-95.5527052,550,"4,000",BARTLESVILLE
3510528971.0,NBI SERVICES INC,13989,2R,B.H. ROBERTSON,709I,356784.0,1991-05-09,5,1991,NOWATA,36,36.780809,-95.5514528,550,"4,000",BARTLESVILLE
3510528973.0,NBI SERVICES INC,13989,2R,B.H. ROBERTSON,743I,356783.0,1991-05-09,5,1991,NOWATA,36,36.782047,-95.551868,550,"4,000",BARTLESVILLE
3510528982.0,NBI SERVICES INC,13989,2R,IDA MAE BROWN,777I,356781.0,1991-05-09,5,1991,NOWATA,36,36.783285,-95.5522866,550,"4,000",BARTLESVILLE
3510528984.0,NBI SERVICES INC,13989,2R,B.H. ROBERTSON,672I,356782.0,1991-05-09,5,1991,NOWATA,36,36.779571,-95.5510343,550,"4,000",BARTLESVILLE
3510528987.0,NBI SERVICES INC,13989,2R,W.A. LOWERY,647I,357618.0,1991-06-10,6,1991,NOWATA,35,36.7748042,-95.5700302,550,"4,000",BARTLESVILLE
3510528989.0,NBI SERVICES INC,13989,2R,FRANK WHITE,880I,423256.0,1998-05-19,5,1998,NOWATA,35,36.7738063,-95.5746437,550,"1,000",BARTLESVILLE
3510528990.0,NBI SERVICES INC,13989,2R,DAVIS HILL,882I,369881.0,1992-11-23,11,1992,NOWATA,35,36.7741371,-95.5731104,500,"2,000",BARTLESVILLE
3510528991.0,NBI SERVICES INC,13989,2R,DAVIS HILL,884I,369880.0,1992-11-23,11,1992,NOWATA,35,36.7744707,-95.5715703,500,"2,000",BARTLESVILLE
3510528992.0,NBI SERVICES INC,13989,2R,SALLY MINK,637I,357459.0,1991-06-06,6,1991,NOWATA,36,36.7796652,-95.5444423,550,"4,000",BARTLESVILLE
3510528995.0,NBI SERVICES INC,13989,2R,SALLY MINK,680I,357458.0,1991-06-06,6,1991,NOWATA,36,36.780906,-95.5448565,550,"4,000",BARTLESVILLE
3510528998.0,NBI SERVICES INC,13989,2R,SALLY MINK,717I,357457.0,1991-06-06,6,1991,NOWATA,36,36.7821413,-95.5452707,550,"4,000",BARTLESVILLE
3510529001.0,NBI SERVICES INC,13989,2R,CANDY MINK,751I,357456.0,1991-06-06,6,1991,NOWATA,36,36.7833793,-95.5456849,550,"4,000",BARTLESVILLE
3510529008.0,NBI SERVICES INC,13989,2R,T. POORBOY,420I,357616.0,1991-06-10,6,1991,NOWATA,2,36.7705091,-95.5653228,550,"4,000",BARTLESVILLE
3510529014.0,NBI SERVICES INC,13989,2R,W.A. LOWERY,689I,355094.0,1991-03-08,3,1991,NOWATA,35,36.7763762,-95.5689088,550,"4,000",BARTLESVILLE
3510529015.0,NBI SERVICES INC,13989,2R,W.A. LOWERY,690I,357605.0,1991-06-10,6,1991,NOWATA,35,36.7767097,-95.5673687,550,"4,000",BARTLESVILLE
3510529053.0,NBI SERVICES INC,13989,2R,NCBSU,381I,356172.0,1991-04-17,4,1991,NOWATA,36,36.7742894,-95.5418032,550,"4,000",BARTLESVILLE
3510529054.0,NBI SERVICES INC,13989,2R,NCBSU,448I,356173.0,1991-04-17,4,1991,NOWATA,36,36.7751924,-95.5437509,550,"4,000",BARTLESVILLE
3510529059.0,NBI SERVICES INC,13989,2R,IDA TANNER,246I,357615.0,1991-06-10,6,1991,NOWATA,1,36.7704521,-95.5471501,550,"4,000",BARTLESVILLE
3510529060.0,NBI SERVICES INC,13989,2R,NCBSU,248I,357612.0,1991-06-10,6,1991,NOWATA,1,36.7707833,-95.5456108,550,"4,000",BARTLESVILLE
3510529061.0,NBI SERVICES INC,13989,2R,NCBSU,250I,357611.0,1991-06-10,6,1991,NOWATA,1,36.7711145,-95.5440748,550,"4,000",BARTLESVILLE
3510529062.0,NBI SERVICES INC,13989,2R,NCBSU,3101I,552237.0,2008-04-03,4,2008,NOWATA,36,36.7720498,-95.5460179,500,"2,000",BARTLESVILLE
3510529063.0,NBI SERVICES INC,13989,2R,NCBSU,377I,357610.0,1991-06-10,6,1991,NOWATA,36,36.7735667,-95.5451265,550,"4,000",BARTLESVILLE
3510529066.0,NBI SERVICES INC,13989,2R,CLYDE TANNER,438,552482.0,2008-04-10,4,2008,NOWATA,36,36.7735224,-95.5514645,500,"2,000",BARTLESVILLE
3510529071.0,NBI SERVICES INC,13989,2R,IDA TANNER,373I,357613.0,1991-06-10,6,1991,NOWATA,36,36.7729519,-95.5479614,550,"4,000",BARTLESVILLE
3510529073.0,NBI SERVICES INC,13989,2R,IDA TANNER,442,552481.0,2008-04-10,4,2008,NOWATA,36,36.7741871,-95.548379,500,"2,000",BARTLESVILLE
3510529076.0,NBI SERVICES INC,13989,2R,FRANCIS GRIMMETT,704I,369957.0,1992-11-25,11,1992,NOWATA,36,36.7793548,-95.5550873,550,"2,000",BARTLESVILLE
3510529085.0,NBI SERVICES INC,13989,2R,IDA TANNER,375I,357617.0,1991-06-10,6,1991,NOWATA,36,36.7732842,-95.5464244,550,"4,000",BARTLESVILLE
3510529087.0,NBI SERVICES INC,13989,2R,IDA TANNER,444,551884.0,2008-03-27,3,2008,NOWATA,36,36.7745223,-95.5468386,500,"2,000",BARTLESVILLE
3510529089.0,CBM GAS COMPANY LLC,21569,2D,BOK,F-2,440283.0,2000-04-12,4,2000,NOWATA,14,36.6491294,-95.6822276,175,200,MISSISSIPPI
3510529142.0,ENDEAVOR ENERGY RESOURCES LP,20857,2R,"MOORE ""A""",34,422678.0,1998-04-27,4,1998,NOWATA,26,36.8000185,-95.7814268,600,500,BARTLESVILLE
