,event_id,date,year,month,latitude,longitude,depth,mag_type,magnitude,state,time,potential_blast,bix_potential_blasts
1499,5005433,2014-09-21,2014,9,40.2037,-76.9915,8700,ML,1.6,Pennsylvania,08:27:49,0,0
1500,5111752,2015-01-22,2015,1,38.3158,-81.1459,18300,ML,2.4,West Virginia,21:04:46,0,1
1501,5111782,2015-01-27,2015,1,41.403,-77.5697,7100,ML,2.7,Pennsylvania,20:37:26,0,1
1502,5113617,2015-02-27,2015,2,41.4376,-77.412,2100,ML,2.5,Pennsylvania,20:02:31,0,1
1503,5114946,2015-03-09,2015,3,38.8281,-79.7296,4300,ML,1.9,Virginia,19:58:02,0,1
1504,5114955,2015-03-11,2015,3,37.7114,-82.3657,7800,ML,3.1,West Virginia,17:27:49,0,1
1505,5111781,2015-01-27,2015,1,38.0715,-81.5702,1600,ML,2.4,West Virginia,18:01:08,1,1
1506,5114968,2015-03-12,2015,3,40.9616,-74.545,8300,ML,2.3,New Jersey,18:00:48,0,1
1507,5115007,2015-03-23,2015,3,42.4868,-73.8713,12100,ML,2.2,New York,17:56:55,0,1
1508,5115009,2015-03-23,2015,3,42.9287,-74.1317,4700,ML,1.8,New York,20:48:36,0,1
1509,5111737,2015-01-21,2015,1,37.8819,-81.2178,6700,ML,2.8,West Virginia,21:34:08,1,1
1510,5111749,2015-01-22,2015,1,41.4639,-77.3709,13300,ML,2.5,Pennsylvania,20:14:39,1,1
1511,5111794,2015-01-29,2015,1,41.4155,-75.5505,3200,ML,1.9,Pennsylvania,15:31:03,1,1
1512,5113592,2015-02-12,2015,2,41.466,-77.3629,12500,ML,2.0,Pennsylvania,18:58:51,1,1
1513,5114958,2015-03-11,2015,3,37.8007,-82.0377,4800,ML,2.6,West Virginia,21:09:15,1,1
1514,5114922,2015-03-03,2015,3,39.4289,-81.4101,4300,ML,2.8,Ohio,06:44:31,0,0
1515,5113609,2015-02-26,2015,2,37.2042,-81.8189,1700,ML,2.7,West Virginia,05:18:10,1,0
1516,5153934,2015-05-12,2015,5,45.1986,-73.7691,13000,ML,1.9,Quebec,16:07:58,0,1
1517,5153935,2015-05-12,2015,5,42.9379,-74.1107,12300,ML,1.6,New York,17:58:23,0,1
1518,5153937,2015-05-13,2015,5,41.6394,-74.5383,9900,ML,2.3,New York,14:15:45,0,1
1519,5153939,2015-05-14,2015,5,41.402,-77.4948,9900,ML,2.4,Pennsylvania,14:41:45,0,1
1520,5153955,2015-05-20,2015,5,45.1803,-73.6498,11000,ML,1.9,Quebec,16:09:50,0,1
1521,5153960,2015-05-21,2015,5,45.2936,-73.4152,3200,ML,1.8,Quebec,15:53:46,0,1
1522,5153963,2015-05-21,2015,5,42.7809,-73.5647,14000,ML,2.1,New York,20:40:33,0,1
1523,5153965,2015-05-22,2015,5,40.7191,-76.4854,4300,ML,2.4,Pennsylvania,15:07:56,1,1
1524,5153943,2015-05-15,2015,5,43.0709,-76.4046,14100,ML,1.1,New York,10:00:18,0,0
1525,4599478,2013-12-13,2013,12,38.1153,-81.9822,9100,ML,2.6,West Virginia,21:00:58,0,1
1526,4599525,2013-12-18,2013,12,40.4609,-77.8738,15700,ML,2.5,Pennsylvania,16:20:10,0,1
1527,4599545,2013-12-20,2013,12,39.7599,-79.7564,6100,ML,2.0,West Virginia,17:19:54,0,1
1528,4217707,2012-09-17,2012,9,38.1605,-80.3346,6200,ML,3.2,West Virginia,19:52:58,0,1
1529,4488258,2013-11-29,2013,11,42.5448,-74.2016,18300,ML,2.0,New York,00:10:07,0,0
1530,4309661,2012-11-30,2012,11,37.9388,-81.629,600,ML,3.2,West Virginia,20:54:03,0,1
1531,4220852,2012-12-01,2012,12,39.0471,-82.1694,20000,ML,2.6,Ohio,07:32:01,0,0
1532,4310424,2013-02-12,2013,2,38.1126,-81.9846,12900,ML,2.5,West Virginia,20:17:26,0,1
1533,4310465,2013-02-14,2013,2,37.8504,-81.1308,13400,ML,2.5,West Virginia,20:59:15,0,1
1534,4310616,2013-02-27,2013,2,37.8628,-81.7361,6900,ML,2.4,West Virginia,23:09:09,0,1
1535,4225324,2013-03-05,2013,3,38.1033,-81.9891,7700,ML,2.5,West Virginia,12:50:34,0,1
1536,4225539,2013-03-18,2013,3,38.4179,-81.0025,2400,ML,3.0,West Virginia,21:17:09,0,1
1537,4225546,2013-03-19,2013,3,38.0869,-81.9685,12400,ML,2.5,West Virginia,11:40:32,0,1
1538,4225552,2013-03-19,2013,3,38.052,-81.6341,7000,ML,2.7,West Virginia,20:08:20,0,1
1539,4225555,2013-03-19,2013,3,37.6826,-82.5286,10400,ML,2.1,West Virginia,20:54:22,0,1
1540,4369522,2013-05-24,2013,5,40.0801,-81.0216,9800,ML,2.3,Ohio,18:05:56,0,1
1541,4310492,2013-02-16,2013,2,38.0935,-81.9879,12800,ML,2.5,West Virginia,15:03:47,0,1
1542,4225292,2013-03-02,2013,3,38.0901,-82.0078,10400,ML,2.3,West Virginia,19:59:34,0,1
1543,4311020,2013-04-20,2013,4,38.1517,-82.0304,7300,ML,2.6,West Virginia,19:08:48,0,1
1544,4371838,2013-08-05,2013,8,37.4125,-81.96,14900,ML,2.3,West Virginia,19:12:31,0,1
1545,4371915,2013-08-09,2013,8,40.1531,-80.9257,14700,ML,2.3,Pennsylvania,18:01:09,0,1
1546,4371948,2013-08-12,2013,8,38.0931,-81.9493,11700,ML,2.3,West Virginia,13:33:27,0,1
1547,4374121,2013-09-10,2013,9,38.1088,-82.0771,2800,ML,2.5,West Virginia,11:48:13,0,1
1548,4374271,2013-09-18,2013,9,41.4556,-77.3942,6800,ML,2.4,Pennsylvania,20:42:14,0,1
1549,4488495,2013-10-11,2013,10,38.105,-81.9827,12800,ML,2.3,West Virginia,16:04:13,0,1
1550,4488570,2013-10-16,2013,10,38.1026,-81.9608,12500,ML,2.2,West Virginia,18:12:38,0,1
1551,4488712,2013-10-28,2013,10,39.7341,-79.739,4500,ML,1.9,West Virginia,16:08:04,0,1
1552,usp0000dh6,1975-11-11,1975,11,37.193,-80.839,15000,lg,3.2,West Virginia,08:10:39.300000,0,0
1553,usp0001zwk,1983-11-17,1983,11,39.832,-75.66,5000,mblg,2.2,Pennsylvania,19:55:06.580000,0,0
1554,usp0008ndg,1998-05-20,1998,5,38.758,-78.423,3200,md,2.4,Virginia,01:53:28.020000,0,0
1555,4488111,2013-11-19,2013,11,40.8727,-76.096,16200,ML,1.9,Pennsylvania,17:10:02,0,1
1556,4638405,2014-01-16,2014,1,38.1046,-81.9929,12900,ML,2.5,West Virginia,13:34:32,0,1
1557,4638442,2014-01-20,2014,1,38.0895,-82.0076,3700,ML,2.6,West Virginia,21:03:00,0,1
1558,4638495,2014-01-24,2014,1,41.4405,-77.4068,8600,ML,2.5,Pennsylvania,19:16:59,0,1
1559,4638522,2014-01-27,2014,1,41.4521,-77.4039,6100,ML,2.4,Pennsylvania,18:26:01,0,1
1560,4638561,2014-01-30,2014,1,40.22,-80.5558,5400,ML,2.3,Pennsylvania,14:18:26,0,1
1561,4638576,2014-01-31,2014,1,41.4542,-77.3782,6300,ML,2.5,Pennsylvania,20:14:10,0,1
1562,4766747,2014-03-10,2014,3,38.1326,-81.9694,7000,ML,2.3,West Virginia,19:40:58,0,1
1563,4766760,2014-03-11,2014,3,37.9763,-81.4013,2900,ML,3.1,West Virginia,20:14:09,0,1
1564,4638514,2014-01-25,2014,1,38.1105,-82.001,4900,ML,2.6,West Virginia,21:10:50,0,1
1565,usp0008pma,1998-06-09,1998,6,44.75,-73.72,4600,md,3.3,New York,08:53:51,0,0
1566,usp000dp28,2005-04-23,2005,4,40.885,-74.069,6600,md,1.9,New Jersey,14:24:51,0,0
1567,usp000jd61,2012-01-07,2012,1,44.934,-74.63,12300,ml,2.1,New York,12:56:57,0,0
1568,ld60039503,2014-11-26,2014,11,44.0916667,-76.0248333,5000,ml,2.04,New York,01:33:38.170000,0,0
1569,4766664,2014-03-05,2014,3,41.021,-80.541,15900,ML,2.4,Ohio,03:05:17,0,0
1570,4766836,2014-03-17,2014,3,40.4015,-78.5015,2700,ML,1.9,Pennsylvania,17:55:45,0,1
1571,4766848,2014-03-18,2014,3,41.4489,-77.3885,5800,ML,2.5,Pennsylvania,15:30:30,0,1
1572,4812922,2014-04-02,2014,4,45.0299,-73.0634,8700,ML,2.0,Quebec,21:35:39,0,1
1573,4813067,2014-04-23,2014,4,44.7696,-74.9912,14000,ML,2.1,New York,16:56:58,0,1
1574,4813077,2014-04-24,2014,4,43.7477,-75.433,5200,ML,2.4,New York,16:53:26,0,1
1575,4813079,2014-04-24,2014,4,41.4505,-77.3949,4900,ML,2.5,Pennsylvania,17:39:35,0,1
1576,4808382,2014-05-02,2014,5,41.4304,-77.4369,6400,ML,2.3,Pennsylvania,17:31:25,0,1
1577,4808425,2014-05-07,2014,5,41.44,-77.4124,5500,ML,2.6,Pennsylvania,18:34:34,0,1
1578,4808429,2014-05-07,2014,5,38.0824,-81.6279,2800,ML,2.1,West Virginia,20:25:57,0,1
1579,4808546,2014-05-20,2014,5,38.0988,-82.0313,3800,ML,2.5,West Virginia,13:56:55,0,1
1580,4808562,2014-05-21,2014,5,41.634,-74.5111,13900,ML,2.0,New York,16:21:34,0,1
1581,4808619,2014-05-28,2014,5,43.0839,-74.5531,16300,ML,1.9,New York,16:42:11,0,1
1582,4815537,2014-06-02,2014,6,42.9238,-74.1319,6000,ML,1.8,New York,15:40:13,0,1
1583,4815549,2014-06-03,2014,6,38.0872,-82.0278,3400,ML,2.5,West Virginia,20:19:22,0,1
1584,4815566,2014-06-06,2014,6,39.5625,-76.5334,11200,ML,1.5,Maryland,06:57:39,0,0
1585,4815636,2014-06-12,2014,6,38.0828,-81.9803,6600,ML,2.3,West Virginia,23:13:48,0,0
1586,4815654,2014-06-16,2014,6,44.7777,-74.9795,15600,ML,2.0,New York,16:15:26,0,1
1587,4815661,2014-06-17,2014,6,42.9263,-74.1375,10500,ML,1.9,New York,15:23:02,0,1
1588,4815663,2014-06-17,2014,6,41.4608,-77.3912,9100,ML,2.6,Pennsylvania,15:43:30,0,1
1589,4815747,2014-06-24,2014,6,40.2958,-80.6809,4300,ML,2.2,Pennsylvania,19:56:16,0,1
1590,4820536,2014-07-02,2014,7,42.9501,-74.1358,5600,ML,1.9,New York,16:05:22,0,1
1591,4820584,2014-07-08,2014,7,37.4678,-80.321,13400,ML,1.6,West Virginia,14:07:01,0,1
1592,4820588,2014-07-08,2014,7,40.9623,-74.5317,7000,ML,1.9,New Jersey,17:20:04,0,1
1593,4820589,2014-07-08,2014,7,41.6295,-74.5213,12100,ML,1.9,New York,17:23:11,0,1
1594,4820604,2014-07-09,2014,7,44.7766,-74.9764,13400,ML,2.1,New York,17:27:34,0,1
1595,4820661,2014-07-14,2014,7,40.3751,-74.9142,3000,ML,2.0,New Jersey,15:00:10,0,1
1596,4820675,2014-07-15,2014,7,37.4076,-81.9959,5000,ML,2.2,West Virginia,17:07:26,0,1
1597,4820791,2014-07-25,2014,7,38.0609,-81.4572,400,ML,3.1,West Virginia,21:15:04,0,1
1598,4820836,2014-07-30,2014,7,41.459,-77.3823,1800,ML,2.7,Pennsylvania,19:05:52,0,1
1599,5006088,2014-08-04,2014,8,39.5781,-78.7711,13600,ML,2.2,Virginia,16:02:14,0,1
1600,5005200,2014-09-02,2014,9,39.7284,-79.7333,1800,ML,2.0,West Virginia,16:02:40,0,1
1601,5006091,2014-08-04,2014,8,38.1023,-81.9894,7900,ML,2.4,West Virginia,20:20:21,0,1
1602,5005239,2014-09-05,2014,9,38.0874,-82.012,1900,ML,2.1,West Virginia,13:25:42,0,1
1603,5007565,2014-10-21,2014,10,44.7625,-74.9816,7800,ML,2.3,New York,19:57:35,0,1
1604,5110342,2014-11-12,2014,11,38.2145,-81.8966,3300,ML,2.5,West Virginia,21:41:49,0,1
1605,5110439,2014-11-21,2014,11,38.1335,-82.0435,2400,ML,2.2,West Virginia,21:10:25,0,1
1606,5110473,2014-11-26,2014,11,43.7488,-75.4302,14100,ML,1.8,New York,18:12:37,0,1
1607,5109399,2014-12-19,2014,12,41.4042,-77.3647,10800,ML,2.5,Pennsylvania,16:48:31,0,1
1608,5109411,2014-12-29,2014,12,42.9292,-74.1438,4200,ML,2.1,New York,16:07:12,0,1
1609,5111717,2015-01-19,2015,1,39.6689,-78.1495,9400,ML,2.1,Virginia,18:38:10,0,1
1610,5153905,2015-05-01,2015,5,42.7744,-73.5569,3600,ML,1.7,New York,19:12:39,0,1
1611,5153920,2015-05-07,2015,5,41.4521,-77.4022,2200,ML,2.5,Pennsylvania,16:40:52,0,1
1612,5153921,2015-05-07,2015,5,45.3009,-73.6572,18600,ML,1.4,Quebec,20:42:03,0,1
1613,5153975,2015-05-26,2015,5,45.1806,-73.6552,5000,ML,1.9,Quebec,16:08:51,0,1
1614,5153979,2015-05-28,2015,5,42.9258,-74.1561,10000,ML,2.0,New York,17:02:10,0,1
1615,5110385,2014-11-15,2014,11,38.1097,-81.9744,4500,ML,2.0,West Virginia,21:33:59,0,1
1616,5006116,2014-08-07,2014,8,37.753,-82.0335,1200,ML,2.2,West Virginia,21:09:18,1,1
1617,5006203,2014-08-19,2014,8,37.4272,-82.0363,1200,ML,2.2,West Virginia,16:25:12,1,1
1618,5005418,2014-09-19,2014,9,37.7516,-81.9977,1200,ML,2.3,West Virginia,16:31:19,1,1
1619,4369820,2013-06-08,2013,6,37.686,-82.0538,6400,ML,2.1,West Virginia,16:20:44,1,1
1620,5110466,2014-11-25,2014,11,37.7915,-82.1332,2900,ML,2.4,West Virginia,20:56:43,1,1
1621,5109395,2014-12-17,2014,12,40.8796,-75.8267,6700,ML,2.0,Pennsylvania,18:38:57,1,1
1622,4371760,2013-08-01,2013,8,37.9911,-81.3912,8600,ML,2.3,West Virginia,19:36:14,1,1
1623,4371767,2013-08-01,2013,8,38.0222,-81.4621,2400,ML,2.2,West Virginia,21:04:06,1,1
1624,4371831,2013-08-05,2013,8,40.7294,-76.0261,14100,ML,1.4,Pennsylvania,15:39:52,1,1
1625,4813104,2014-04-29,2014,4,43.5916,-75.3407,13300,ML,1.9,New York,14:56:15,1,1
1626,usp00029g6,1984-11-26,1984,11,45.19,-75.05,14000,mblg,3.2,Quebec,09:03:49,0,0
1627,usp0002bdu,1985-01-26,1985,1,40.993,-73.828,5200,md,2.2,New York,19:06:46.970000,0,0
1628,usp0002fqj,1985-06-10,1985,6,37.248,-80.485,11100,md,2.8,West Virginia,12:22:38.300000,0,0
1629,usp0002kxs,1985-10-19,1985,10,40.99,-73.82,5000,md,2.0,New York,10:05:46,0,0
1630,usp000gwa7,2009-04-18,2009,4,44.377,-73.795,10000,md,2.2,New York,00:43:29.570000,0,0
1631,usp000gwg6,2009-04-22,2009,4,40.073,-77.002,1000,md,1.1,Pennsylvania,13:21:14.160000,0,0
1632,usp000gwh8,2009-04-23,2009,4,40.085,-76.998,1000,md,2.4,Pennsylvania,22:26:04,0,0
1633,usp000gwhm,2009-04-24,2009,4,40.064,-77.027,1500,md,2.9,Pennsylvania,05:36:48.810000,0,0
1634,usp000gwj0,2009-04-24,2009,4,38.81,-82.27,5000,mblg,3.3,Ohio,13:42:46.030000,0,0
1635,usp000gwq2,2009-04-30,2009,4,40.073,-77.013,1000,md,2.0,Pennsylvania,22:36:11.380000,0,0
1636,usp000gx0h,2009-05-11,2009,5,40.088,-77.001,1000,md,1.3,Pennsylvania,05:18:23.180000,0,0
1637,usp000gx8n,2009-05-18,2009,5,42.571,-74.112,9000,md,3.0,New York,00:53:29.930000,0,0
1638,usp000gx8v,2009-05-18,2009,5,42.567,-74.109,6000,md,2.1,New York,07:21:57,0,0
1639,5110444,2014-11-22,2014,11,37.8667,-81.8386,2800,ML,2.4,West Virginia,18:36:57,1,1
1640,5109401,2014-12-20,2014,12,38.0345,-81.497,7400,ML,2.8,West Virginia,20:48:02,1,1
1641,5110313,2014-11-10,2014,11,40.1671,-80.9521,12900,ML,2.5,Pennsylvania,20:59:25,1,1
1642,5110375,2014-11-14,2014,11,37.9496,-81.3663,9500,ML,2.3,West Virginia,20:53:10,1,1
1643,5110460,2014-11-25,2014,11,41.4521,-77.3709,11100,ML,2.1,Pennsylvania,16:26:59,1,1
1644,5110483,2014-11-28,2014,11,41.0997,-78.367,3100,ML,2.1,Pennsylvania,16:14:11,1,1
1645,5109389,2014-12-16,2014,12,43.7508,-74.1109,17000,ML,2.2,New York,17:58:29,1,1
1646,5111627,2015-01-02,2015,1,42.4991,-73.8542,18900,ML,2.2,New York,18:08:29,1,1
